PC1,PC2,PC3,PC4,PC5,PC6
1.7312415691306853,0.8240837225128991,-0.38432028966761966,-0.4516227751092917,-0.08776605732410162,0.438057351688333
0.30139763638839623,-2.5336376044331894,0.6215818883689691,-0.9393133926551672,-0.7944559835667744,0.060615070866516754
-1.1941989219876838,0.8875684433605172,-1.184455356309487,1.1291145913994733,-1.1526258469408555,-1.8690289822328756
0.9301404227441485,0.030105588740945426,-0.11121291418207199,-1.3094518207191266,-0.5054521061389439,-0.8346674407928761
1.4995108668742572,0.5177803741175321,-0.794300207602591,-0.12537607406328607,-0.2530491183343802,0.3269982987379583
-0.11254734867690373,0.6764133029821472,-1.2090291612053552,-0.3933344659852856,0.7881860292865096,0.9327089055728481
-4.944544478830179,1.965299159664631,1.6207081151825844,0.20157185414778428,-1.5097283083873574,-1.0180663093017706
0.2524236351042153,0.9046620167814149,-1.0744336834132469,0.3743168195920074,0.10310635581330493,0.4405933340642591
0.5032800440743881,0.4300160340777295,-0.7881589353934829,-0.4003022037935749,-0.5435340342778251,-0.3689391787672001
0.6006261635236366,0.5104009297271913,0.312416627999153,-1.7196711959884383,-0.9093649833981033,-1.359082816907489
-0.030363082632705873,0.9909954098651191,-1.2173833729629076,0.1346046362308742,0.6803168174058348,0.9357977302000029
0.8911718691881159,0.8485928467170856,-0.36382027594208416,-0.29977231359738715,-0.278601425940825,-0.09291988963373746
-1.0412429290999428,1.4285942398209883,-0.5054925635644945,0.5167453302917575,0.05116595799206105,0.3985344438300276
-1.3077591830764301,1.0368887951497054,-0.47430527787171867,-0.26732825821832973,-0.005658171076682627,0.19827241630307266
1.275936351227587,-0.3959432812710587,-1.0472130019987347,-0.48346894502465,-0.1751228940108673,0.08614803080622836
-1.339107631491227,-1.7258833977189398,-1.244367223090878,-0.9470345604403742,0.34855508212209796,-0.13583798691063284
1.7168128722117137,-1.2708537066238297,0.8445090591106451,0.5024787317423614,1.8115247856562928,-1.1314092576307422
1.2183947375611517,1.3594663857163916,0.6902570997991895,-1.1744150671455775,0.0014799659065159677,0.32642332822120773
-0.5130220208977729,0.10414864295611291,-0.9282336687421007,-0.7169489207124081,-0.8704952686680533,-1.1596480182115791
-0.6404376156141751,-0.3155549676805348,-3.4672438387308775,-1.3509470234939298,2.2954545331383582,0.6083303814928716
0.16889267395974822,-0.2167560155527386,-3.5160106976472982,-1.4477662253136623,2.5242036677099713,0.9786357590957321
-4.687647680433109,-0.7327721449304633,-1.070158892290975,0.8972475056981982,-0.29941809208763626,-1.7874110465201716
0.2153665849103788,1.4120794039249158,0.11827545004111702,-0.46801552988286776,0.28073215740322865,0.6223727907590549
-2.749970236431828,-3.3603836895078762,1.4675064359862484,-0.7961429073073764,-0.34368268270187485,0.45403530350927157
0.7370966875284293,-2.046841292288616,-0.8639215832505277,-0.2873019874474605,0.29553594442919445,-0.6287924660235452
0.4501916237239594,1.217229142822907,-0.8209559093463361,0.5092862859697855,-0.05524083446952275,0.49981772207516456
1.1148078711021256,-0.5725760028688668,-0.6793786581586289,0.36575213925142724,-0.17410187700754648,0.4532172431935816
0.717421972740286,1.2943863775888926,-0.842168453303763,0.6897839262333889,0.03996205064605248,0.7147565579330559
-0.9429293651970655,-4.193128830803752,-0.5733485761130725,0.8931036947948662,-0.5273444517014749,-0.4207460853624024
0.8987571668651582,0.6334087852424056,-0.728965417162092,-0.23216052759222405,-0.5752578838325242,-0.18598897216026514
-4.514713046529987,-3.7445038118947225,-1.461407397901069,-0.5740459667618224,0.6046755276570405,-0.7712833185803444
-1.0132487633843545,0.6021739430141256,-0.6780943815811219,0.5759405338383499,0.07027474806413461,0.3400286407156606
-0.18798386174573178,-2.0107458839338377,-1.5407752854584218,-1.1551374659111935,-0.47859332707771896,-1.2612896891173981
-0.3301159639408385,1.7893693694217359,-0.3613530356053146,1.6514245435064743,-0.8621892686868913,-0.41171670032314706
-2.277732490926397,-1.2957324250747362,-3.10316787623546,-3.852276481995113,2.7635375607365367,0.095841823398157
1.5575936118785976,-0.034271507738664726,-0.9048759954573822,-0.2531821907247533,-0.14829156237841132,0.3463458119057458
-0.027408488058273454,-5.61178630065056,0.17209468740029554,0.0746313825397458,-0.07089906716673496,-0.622068227363819
-1.7711724813455905,-1.0412868917078097,-0.7216846112193347,0.8476524880176616,0.01953227558667333,-0.11733103691510718
0.0027130237599729177,-3.143450529809476,-0.8836831380899188,-0.3747122765707851,-0.5220425084785901,-0.5734801016833254
-1.571859160262655,-2.9887324007776446,3.7182028282249546,-2.98297767660234,-1.1617290806630987,0.6066808265493977
1.3799272157641063,-0.902669238798798,0.8442753468565827,-0.691978240304964,-0.35584264334014126,0.71084647005379
-0.591238917836391,-0.5344098301276173,0.34910763413741225,0.9378405876386828,-0.2315670387456667,0.6625608933953597
0.7834676997132185,-0.3381827045678427,-1.4980681599251338,-0.7564021052813908,-0.1539852917441071,-0.4385985358813615
1.5763507976216216,-0.24312831314304348,-0.6512148095164637,-0.17827161001348668,-0.23383767906442282,0.4342290839077749
-1.6763490513919022,0.16442928914526303,-1.5299304598448904,-0.17385713620032378,-0.14420273357345487,-0.9683729661383661
0.8518207463635267,-0.08842506976870093,-0.8787590441266661,0.22144055528599632,-0.10217742866876892,0.30412528784689175
1.9330868865802682,0.3346662938396694,1.3878568355469136,-0.02580933258434727,2.1097797381301433,-1.1890041435044152
1.1298376594850452,-2.262779642674945,-0.5177436871690272,0.3034331483925853,-0.36989209906205295,0.2365318830078118
-2.8151086390115756,2.5166339107309907,0.8658807373041826,1.2395997996315111,-0.39085477871933905,0.7432482373514009
0.9342106883294619,0.08571037317618262,-0.47277481217264744,0.017711805253027634,-0.5369795327819167,0.04932083095858486
-1.9290171373130733,-7.0100941659224345,2.964201333288895,2.1656765742268083,0.7733335129547997,-0.8318787066720483
-1.02038577476416,1.1396512652046582,-0.8484318127662642,0.3905821499552669,0.07311727004517174,-0.04271592989844092
1.3834033369130787,-0.6760677576326404,-0.6405717626879159,-0.09865490812577708,-0.2904044473215202,0.32411086660124916
-0.3629210136348091,0.45287704425408504,1.162813889790011,1.2256874899844077,0.7896439707162776,-1.3107496596281834
1.2185004774926662,1.2533599283208765,-0.10737332381518744,-0.4756400914501313,0.16099698253662484,0.4462861754223963
0.4966360796207781,0.4774535534446659,-0.8858761388937416,-0.15823777868971287,-0.6126625919213974,-0.597190918741672
0.634517725827492,-1.3209151228150895,-0.764926412781926,0.6463067320335881,-0.44854913252843703,-0.16348679035419064
-3.264134233689684,0.901962549232069,-0.40455607504046165,0.22596853982516502,-0.5900923874720347,-1.1671952743621479
1.1275390314924951,-1.0502353743196162,-0.9522526469706515,-0.2836067334447435,0.42681597308709324,-0.3786714057041038
-0.0006457592040836785,-1.7559415347922658,-1.1577709681628208,-0.2884902176467043,-0.05563701290669732,-0.14387544529282484
0.6293967631542124,0.10505852244419912,-0.187312599395498,-1.2965537519240375,-0.6198291701205787,-0.7168557097925852
1.3971836916524862,0.3486915996012653,-1.0378997751042083,-0.23832653813646987,-0.14686197030300233,0.1984485774161246
0.9746647239272279,-2.367444921869086,1.1887978888405442,0.15497720963501763,-0.06234268534423727,0.5178821920467434
2.0801893694690534,1.1355302055542311,0.9506286065575166,-2.1228141018080082,0.07909463137428549,-0.3703906592414932
-2.0171340211107074,0.26820805726936164,-0.6978759015024718,-0.05948216258602179,1.3011021934047857,1.6891016584876821
0.3882743558823237,0.7421724581737783,-1.0892065071726347,0.4160200983276703,-0.20020529505703313,-0.0788055195898153
2.063110384258539,-0.1259587922071312,0.6734971290894064,0.4824682339883,1.9236330727192181,-0.9808515738493037
